         654801 function calls (647944 primitive calls) in 280.122 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       46    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:228(is_single_block)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:1211(_process_date_conversion)
       81    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1770(<listcomp>)
       28    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/construction.py:197(mgr_to_mgr)
       26    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/common.py:1103(_maybe_memory_map)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1653(<genexpr>)
      130    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:84(consensus_name_attr)
      113    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:876(_check_data_length)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:186(all_none)
      139    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:530(<genexpr>)
      156    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/concat.py:55(is_nonempty)
       47    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:290(maybe_make_list)
       14    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/concat.py:293(_maybe_reindex_columns_na_proxy)
      245    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:333(<dictcomp>)
       69    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:4987(_get_join_target)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/api.py:364(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/c_parser_wrapper.py:332(<dictcomp>)
       38    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:881(__array__)
       11    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1458(_check_file_or_buffer)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:151(_get_cython_function)
      134    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/common.py:1215(<genexpr>)
       14    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:682(<listcomp>)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:392(cached)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:771(_is_screen_narrow)
       34    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:99(is_file_like)
       15    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:2557(_should_fill)
      178    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1660(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:47(CSVFormatter)
        4    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:241(_optimize_charset)
       17    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:578(_constructor_expanddim)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
       10    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:743(_shallow_copy)
       34    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:536(convert_to_list_like)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(array_equal)
      135    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1101(_maybe_disallow_fill)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:185(_get_cython_vals)
      307    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:431(__enter__)
       85    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:683(_constructor)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/getlimits.py:668(__init__)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:342(_maybe_make_multi_index_columns)
       14    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/concat.py:262(<dictcomp>)
      257    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      130    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:840(<genexpr>)
       68    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/grouper.py:892(<genexpr>)
       45    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numerictypes.py:649(<listcomp>)
      236    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       11    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:1029(is_numeric_v_string_like)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1027(fast_xs)
       42    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:860(is_nonnegative_int)
      237    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:6354(_maybe_cast_indexer)
      205    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/multiarray.py:152(concatenate)
      173    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2950(_prod_dispatcher)
      186    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:699(groupings)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:247(_collect_parameters)
       83    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/multi.py:1395(_get_names)
       63    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
       78    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:767(_is_in_terminal)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/util/_validators.py:357(<listcomp>)
       13    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:279(getitem_block_columns)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1840(<listcomp>)
       50    0.000    0.000    0.000    0.000 {method 'increment_above' of 'pandas._libs.internals.BlockPlacement' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1146(path_stats)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/c_parser_wrapper.py:212(<dictcomp>)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
       17    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:532(_bool_arith_check)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:1475(<genexpr>)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arrays/numpy_.py:135(__array__)
       65    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:1772(_codes)
       40    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1458(_value_formatter)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1842(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      175    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:580(categories)
      120    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:830(names)
        3    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:589(_can_hold_na)
       42    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:626(_get_registered_option)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:985(_values)
       44    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:1750(np_can_hold_element)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/concat.py:73(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:1365(_validate_parse_dates_arg)
       46    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/multi.py:942(nlevels)
        4    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numeric.py:2407(array_equal)
       92    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       26    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
       35    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:459(dtype)
      124    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:205(mgr_locs)
       15    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:1164(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/getlimits.py:679(min)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:140(basename)
      169    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:176(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       31    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:625(_get_result_dim)
       44    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:257(stop)
       52    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:543(<genexpr>)
       15    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/frozen.py:83(__eq__)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:916(<listcomp>)
      114    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/multi.py:977(codes)
       37    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/grouper.py:1022(_is_label_like)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:816(_cleanup)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/c_parser_wrapper.py:213(<listcomp>)
       24    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1245(_is_dunder)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1324(__init__)
      118    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1714(<genexpr>)
       49    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:292(<listcomp>)
       14    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5264(<listcomp>)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/concat.py:72(<setcomp>)
       26    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:658(formatMessage)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:500(_construct_axes_dict)
        3    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:709(is_signed_integer_dtype)
       17    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/construction.py:470(<listcomp>)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:249(start)
       29    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       18    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:523(_format_parsed_parts)
       90    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      105    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:587(ordered)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:655(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1179(construct_from_string)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:120(__init__)
       35    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:164(__getitem__)
        3    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:2024(_can_hold_na)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:686(__call__)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/concat.py:71(<setcomp>)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:164(<lambda>)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:283(__subclasshook__)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:447(format)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/string.py:23(__init__)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:922(acquire)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:444(<dictcomp>)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:130(_get_index_label_flat)
       39    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:689(_initialize_columns)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:815(filter)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:163(_initialize_chunksize)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1087(flush)
      5/1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:174(getwidth)
      156    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x12ac656c0}
       28    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:7131(ensure_has_len)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:652(usesTime)
       39    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:2596(need_slice)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        8    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:1249(value)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1589(name)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:637(fill_missing_names)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/c_parser_wrapper.py:328(<listcomp>)
       52    0.000    0.000    0.000    0.000 {built-in method pandas._libs.writers.word_len}
       44    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numeric.py:1473(<listcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        6    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:193(nlevels)
       45    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numerictypes.py:650(<listcomp>)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:271(_extract_multi_indexer_columns)
       36    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:108(index)
        3    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:671(__call__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:2093(create_block_manager_from_blocks)
       19    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:254(get)
       77    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2427(_all_dispatcher)
       88    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/lib/function_base.py:5440(_append_dispatcher)
       52    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:197(<genexpr>)
       53    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
       78    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:4084(is_int)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:369(_escape)
       58    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      110    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1838(ndim)
       18    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:239(splitroot)
       54    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:104(header)
       39    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1025(__init__)
       96    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1877(nlevels)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2523(cumsum)
       88    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1777(_ravel_dispatcher)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:1291(_make_unique_kwarg_list)
        8    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(empty_like)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/string.py:64(_need_to_wrap_around)
       54    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:92(na_rep)
       34    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5001(_from_join_target)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:134(_initialize_quotechar)
