Director,First Average Rating,Last Average Rating,Career Progression Rating
Stuart Urban,5.8,5.5,-0.2999999999999998
Rob Meyer,6.2,5.9,-0.2999999999999998
Peter Hedges,7.0,6.7,-0.2999999999999998
Aleksandr Melnik,6.6,6.3,-0.2999999999999998
Claude Berri,7.0,6.7,-0.2999999999999998
Stuart McDonald,6.7,6.4,-0.2999999999999998
Rob Williams,5.86,5.5600000000000005,-0.2999999999999998
B. Luciano Barsuglia,5.14,4.84,-0.2999999999999998
Jon Stewart,6.6,6.3,-0.2999999999999998
Adam Collis,5.6,5.3,-0.2999999999999998
Brian Gibson,7.3,7.0,-0.2999999999999998
Régis Roinsard,6.8,6.5,-0.2999999999999998
Sebastian Gutierrez,6.1,5.8,-0.2999999999999998
Ettore Scola,7.3,7.0,-0.2999999999999998
Sean Donohue,4.0,3.7,-0.2999999999999998
Jeannot Szwarc,3.9,3.6,-0.2999999999999998
David Koepp,5.7,5.4,-0.2999999999999998
Joey Klein,5.3,5.0,-0.2999999999999998
Nabil Ben Yadir,6.6,6.3,-0.2999999999999998
Joanna Hogg,6.7,6.4,-0.2999999999999998
Brady Corbet,6.1,5.8,-0.2999999999999998
Drew Thomas,5.8,5.5,-0.2999999999999998
Jan-Ole Gerster,7.3,7.0,-0.2999999999999998
Kari Anne Moe,6.8,6.5,-0.2999999999999998
Sam Irvin,5.3,5.0,-0.2999999999999998
Karen Moncrieff,6.6,6.3,-0.2999999999999998
Adolfo Aristarain,7.7,7.4,-0.2999999999999998
Bille Woodruff,5.3,5.0,-0.2999999999999998
Neil Rowe,3.8,3.5,-0.2999999999999998
Aarón Fernández Lesur,6.8,6.5,-0.2999999999999998
Rambod Javan,4.14,3.84,-0.2999999999999998
Sam Curtain,4.7,4.4,-0.2999999999999998
Jan P. Matuszynski,7.7,7.4,-0.2999999999999998
Navdeep Singh,7.5,7.2,-0.2999999999999998
Donald Petrie,6.0,5.7,-0.2999999999999998
Solange Cicurel,5.0,4.7,-0.2999999999999998
Cal Brunker,5.8,5.5,-0.2999999999999998
Craig Monahan,7.0,6.7,-0.2999999999999998
Rajeev Virani,4.7,4.4,-0.2999999999999998
Christine Fugate,6.3,6.0,-0.2999999999999998
Jonathan Teplitzky,6.3,6.0,-0.2999999999999998
Don Escudero,6.7,6.4,-0.2999999999999998
Jim Abrahams,5.8,5.5,-0.2999999999999998
Wojciech Smarzowski,7.7,7.4,-0.2999999999999998
Srdjan Karanovic,7.5,7.2,-0.2999999999999998
Carlos Carrera,7.0,6.7,-0.2999999999999998
Nicole Garcia,5.8,5.5,-0.2999999999999998
Edouard Deluc,6.3,6.0,-0.2999999999999998
Carlos Brooks,6.1,5.8,-0.2999999999999998
Reg Traviss,6.0,5.7,-0.2999999999999998
Katie Aselton,5.1,4.8,-0.2999999999999998
John A. Davis,6.1,5.8,-0.2999999999999998
Jim Gillespie,5.8,5.5,-0.2999999999999998
Stefan Westerwelle,5.6,5.3,-0.2999999999999998
Stefan Schwartz,6.1,5.8,-0.2999999999999998
Ed Harris,7.0,6.7,-0.2999999999999998
Dalei Zhang,6.8,6.5,-0.2999999999999998
Renat Davletyarov,5.5,5.2,-0.2999999999999998
Nimród Antal,7.6,7.3,-0.2999999999999998
Stanley Tucci,6.5,6.2,-0.2999999999999998
Staffan Julén,7.5,7.2,-0.2999999999999998
Nick Castle,5.7,5.4,-0.2999999999999998
Samuel Benchetrit,6.1,5.8,-0.2999999999999998
Sam Loh,4.7,4.4,-0.2999999999999998
Nobuo Mizuta,6.3,6.0,-0.2999999999999998
Jane Simpson,4.3,4.0,-0.2999999999999998
Alan Rickman,6.8,6.5,-0.2999999999999998
Jeta Amata,5.7,5.4,-0.2999999999999998
Narges Abyar,7.1,6.8,-0.2999999999999998
James Lapine,6.8,6.5,-0.2999999999999998
Deran Sarafian,5.7,5.4,-0.2999999999999998
Shiva Nirvana,7.5,7.2,-0.2999999999999998
Eric Valette,6.3,6.0,-0.2999999999999998
Christophe Blanc,6.1,5.8,-0.2999999999999998
Joachim Trier,7.3,7.0,-0.2999999999999998
Joan Carr-Wiggin,5.6,5.3,-0.2999999999999998
Barnaby Southcombe,6.0,5.7,-0.2999999999999998
Justin Webster,6.9799999999999995,6.68,-0.2999999999999998
Jonathan Caouette,7.1,6.8,-0.2999999999999998
Denis Côté,6.6,6.3,-0.2999999999999998
Robbie Grewal,7.0,6.7,-0.2999999999999998
Jean-Luc Godard,6.5,6.2,-0.2999999999999998
Declan Lowney,7.2,6.9,-0.2999999999999998
Shengze Zhu,7.0,6.7,-0.2999999999999998
Akiva Goldsman,6.1,5.8,-0.2999999999999998
John Tatoulis,5.8,5.5,-0.2999999999999998
Coky Giedroyc,6.3,6.0,-0.2999999999999998
Kevin Bray,5.8,5.5,-0.2999999999999998
José Henrique Fonseca,7.1,6.8,-0.2999999999999998
James Ivory,6.6,6.3,-0.2999999999999998
Patrick Grandperret,6.3,6.0,-0.2999999999999998
Patricio Guzmán,7.5,7.2,-0.2999999999999998
Dani de la Torre,6.6,6.3,-0.2999999999999998
Jitka Rudolfová,6.0,5.7,-0.2999999999999998
Ricardo de Montreuil,6.0,5.7,-0.2999999999999998
Salvador Litvak,5.8,5.5,-0.2999999999999998
Satoshi Kon,8.0,7.7,-0.2999999999999998
Steve Buscemi,7.1,6.8,-0.2999999999999998
Kenji Uchida,7.6,7.3,-0.2999999999999998
Joseph Mbah,2.5,2.2,-0.2999999999999998
Paolo Franchi,6.5,6.2,-0.2999999999999998
Bob Gosse,5.5,5.2,-0.2999999999999998
Saverio Costanzo,6.8,6.5,-0.2999999999999998
Dictynna Hood,5.8,5.5,-0.2999999999999998
Bruno Chiche,5.7,5.4,-0.2999999999999998
Dick Maas,5.6,5.3,-0.2999999999999998
Pascal Chaumeil,6.7,6.4,-0.2999999999999998
Eric Gibson,4.56,4.26,-0.2999999999999998
Richard Eyre,7.0,6.7,-0.2999999999999998
Alain Gomis,6.7,6.4,-0.2999999999999998
Alain Cavalier,6.7,6.4,-0.2999999999999998
Eric Red,5.7,5.4,-0.2999999999999998
Adriana Trigiani,6.2,5.9,-0.2999999999999998
Patricia Ferreira,6.3,6.0,-0.2999999999999998
Juan Reina,7.3,7.0,-0.2999999999999998
Alejandro Springall,6.6,6.3,-0.2999999999999998
Gwyneth Gibby,4.3,4.0,-0.2999999999999998
Andrew Bush,5.8,5.5,-0.2999999999999998
Toshio Lee,6.6,6.3,-0.2999999999999998
Valeria Golino,6.8,6.5,-0.2999999999999998
Fred Cavayé,7.1,6.8,-0.2999999999999998
Gillies MacKinnon,6.2,5.9,-0.2999999999999998
Michael A. Nickles,5.5,5.2,-0.2999999999999998
Frédéric Mermoud,6.6,6.3,-0.2999999999999998
Thomas Whelan,6.26,5.96,-0.2999999999999998
Mahmut Fazil Coskun,7.0,6.7,-0.2999999999999998
Talal Derki,7.6,7.3,-0.2999999999999998
Lutz Hachmeister,7.3,7.0,-0.2999999999999998
Tate Steinsiek,4.5,4.2,-0.2999999999999998
Galt Niederhoffer,5.0,4.7,-0.2999999999999998
Mehdi Avaz,6.7,6.4,-0.2999999999999998
Roman Bondarchuk,7.0,6.7,-0.2999999999999998
Toa Fraser,6.5,6.2,-0.2999999999999998
Frankie Chan,6.7,6.4,-0.2999999999999998
Hendrik Hölzemann,7.1,6.8,-0.2999999999999998
Gjergj Xhuvani,6.2,5.9,-0.2999999999999998
Francis Whately,7.7,7.4,-0.2999999999999998
Annette Haywood-Carter,6.1,5.8,-0.2999999999999998
Tom Lazarus,5.2,4.9,-0.2999999999999998
Hernán Guerschuny,6.2,5.9,-0.2999999999999998
Kim Hyun-Ho,6.8,6.5,-0.2999999999999998
Ivan Kavanagh,6.3,6.0,-0.2999999999999998
Francesco Patierno,6.7,6.4,-0.2999999999999998
Tim Trageser,5.0,4.7,-0.2999999999999998
Terry Jones,6.3,6.0,-0.2999999999999998
Michael Williams,4.5,4.2,-0.2999999999999998
Lucía Puenzo,7.0,6.7,-0.2999999999999998
Kin-Nam Cho,5.5,5.2,-0.2999999999999998
Gustavo Hernández,5.3,5.0,-0.2999999999999998
István Szabó,6.6,6.3,-0.2999999999999998
Kimo Stamboel,6.2,5.9,-0.2999999999999998
Vincenzo Salemme,6.0,5.7,-0.2999999999999998
Tom Lin,7.2,6.9,-0.2999999999999998
Thomas Koerfer,6.0,5.7,-0.2999999999999998
Maggie Kiley,5.1,4.8,-0.2999999999999998
Lotte Svendsen,6.5,6.2,-0.2999999999999998
Howard Deutch,6.1,5.8,-0.2999999999999998
Matteo Garrone,6.6,6.3,-0.2999999999999998
Markku Pölönen,6.8,6.5,-0.2999999999999998
Mark Griffiths,5.8,5.5,-0.2999999999999998
Ferdi Egilmez,3.3,3.0,-0.2999999999999998
Veronica Ngo,5.7,5.4,-0.2999999999999998
Anand Shankar,6.5,6.2,-0.2999999999999998
J Blakeson,6.7,6.4,-0.2999999999999998
Maneesh Sharma,7.2,6.9,-0.2999999999999998
Valentin Thurn,7.6,7.3,-0.2999999999999998
Attila Árpa,7.0,6.7,-0.2999999999999998
Terra Shin,6.1,5.8,-0.2999999999999998
Vladimir Blazevski,7.1,6.8,-0.2999999999999998
Hitoshi Matsumoto,6.2,5.9,-0.2999999999999998
Ron Scalpello,6.0,5.7,-0.2999999999999998
Lu Zhang,6.8,6.5,-0.2999999999999998
Kome Kongkiat Komesiri,6.2,5.9,-0.2999999999999998
Hiroki Shibata,7.7,7.4,-0.2999999999999998
Uberto Pasolini,7.7,7.4,-0.2999999999999998
Vicente Amorim,6.5,6.2,-0.2999999999999998
Tinto Brass,5.5,5.2,-0.2999999999999998
Miguel Ferrari,7.3,7.0,-0.2999999999999998
Chris Paine,7.6,7.3,-0.2999999999999998
Giorgia Cecere,6.2,5.9,-0.2999999999999998
Gillian Robespierre,6.7,6.4,-0.2999999999999998
Kôsuke Suzuki,5.32,5.0200000000000005,-0.2999999999999998
Lisandro Duque Naranjo,6.8,6.5,-0.2999999999999998
Kseniya Zueva,5.7,5.4,-0.2999999999999998
Franco Zeffirelli,6.7,6.4,-0.2999999999999998
Vadim Jendreyko,7.6,7.3,-0.2999999999999998
Chris Moukarbel,7.2,6.9,-0.2999999999999998
Manijeh Hekmat,6.5,6.2,-0.2999999999999998
Ksshitij Chaudhary,6.7,6.4,-0.2999999999999998
Hajime Kamegaki,6.7,6.4,-0.2999999999999998
Suzanne Guacci,5.5,5.2,-0.2999999999999998
Malcolm Clarke,6.2,5.9,-0.2999999999999998
Thom Fitzgerald,6.8,6.5,-0.2999999999999998
Marcos Carnevale,5.6,5.3,-0.2999999999999998
Arnaud Lemort,5.3,5.0,-0.2999999999999998
Jag Mundhra,4.2,3.9,-0.30000000000000027
Sam Auster,4.2,3.9,-0.30000000000000027
Nir Bergman,7.4,7.1,-0.3000000000000007
Thomas Gilou,5.5600000000000005,5.26,-0.3000000000000007
Sam Miller,5.9,5.6,-0.3000000000000007
Sophie Dupuis,6.9,6.6,-0.3000000000000007
Mimmo Calopresti,6.9,6.6,-0.3000000000000007
Girish Malik,5.4,5.1,-0.3000000000000007
Zanbo Zhang,8.08,7.779999999999999,-0.3000000000000007
Torsten Künstler,4.4,4.1,-0.3000000000000007
Andrey Zvyagintsev,7.9,7.6,-0.3000000000000007
Anna van der Heide,6.9,6.6,-0.3000000000000007
Marco Bechis,7.26,6.959999999999999,-0.3000000000000007
Seiji Kishi,6.4,6.1,-0.3000000000000007
Rebecca Zlotowski,5.9,5.6,-0.3000000000000007
Everardo González,7.58,7.279999999999999,-0.3000000000000007
Christian Petzold,6.9,6.6,-0.3000000000000007
Hassan Benjelloun,7.58,7.279999999999999,-0.3000000000000007
Riad Sattouf,6.4,6.1,-0.3000000000000007
Dirk Shafer,5.9,5.6,-0.3000000000000007
Ziyang Zhou,6.4,6.1,-0.3000000000000007
Mahesh Narayanan,7.9,7.6,-0.3000000000000007
Winfried Bonengel,6.9,6.6,-0.3000000000000007
Nick Everhart,4.9,4.6,-0.3000000000000007
Jung-chi Chang,7.4,7.1,-0.3000000000000007
Clark Gregg,6.4,6.1,-0.3000000000000007
Rosendo Ruíz,6.58,6.279999999999999,-0.3000000000000007
Marta Karwowska,5.4,5.1,-0.3000000000000007
Gianni Di Gregorio,6.9,6.6,-0.3000000000000007
Richard Day,6.9,6.6,-0.3000000000000007
Robert Wichrowski,4.94,4.64,-0.3000000000000007
Sevé Schelenz,4.4,4.1,-0.3000000000000007
Mani Haghighi,6.4,6.1,-0.3000000000000007
Jun-Soo Park,8.5,8.2,-0.3000000000000007
Hadi Hajaig,5.9,5.6,-0.3000000000000007
Greg Whiteley,7.58,7.279999999999999,-0.3000000000000007
Radu Jude,6.9,6.6,-0.3000000000000007
Damon Gameau,7.4,7.1,-0.3000000000000007
Jason Stone,5.9,5.6,-0.3000000000000007
Hitoshi Ozawa,5.44,5.14,-0.3000000000000007
Geneviève Dulude-De Celles,7.4,7.1,-0.3000000000000007
Marius Holst,6.4,6.1,-0.3000000000000007
Alek Keshishian,6.4,6.1,-0.3000000000000007
Thiagarajan Kumararaja,8.5,8.2,-0.3000000000000007
Olivier Marchal,6.4,6.1,-0.3000000000000007
Laura Bispuri,6.4,6.1,-0.3000000000000007
Mikhail Kosyrev-Nesterov,6.640000000000001,6.34,-0.3000000000000007
Niels Mueller,6.9,6.6,-0.3000000000000007
Stephan Elliott,5.9,5.6,-0.3000000000000007
Angelina Maccarone,6.860000000000001,6.56,-0.3000000000000016
Gábor Zsigmond Papp,7.94,7.639999999999999,-0.3000000000000016
Ram Babu Gurung,7.839999999999999,7.5200000000000005,-0.3199999999999985
Alastair Lee,7.3199999999999985,7.0,-0.3199999999999985
John Jeffcoat,6.959999999999999,6.640000000000001,-0.3199999999999985
J.C. Falcón,6.02,5.7,-0.3199999999999994
Ida Panahandeh,6.26,5.94,-0.3199999999999994
Lee Dong-Joon,6.34,6.0200000000000005,-0.3199999999999994
Pierluigi Ciriaci,4.459999999999999,4.14,-0.3199999999999994
Pisut Praesangeam,5.279999999999999,4.96,-0.3199999999999994
Wei-Ming Wang,6.3,5.98,-0.3199999999999994
Alfred Lot,6.3,5.98,-0.3199999999999994
Eugenio Cappuccio,6.659999999999999,6.34,-0.3199999999999994
Michel Piccoli,5.459999999999999,5.14,-0.3199999999999994
Mahi v Raghav,7.919999999999999,7.6,-0.3199999999999994
Vishal Mahadkar,4.8,4.48,-0.3199999999999994
Leo Zhang,5.52,5.2,-0.3199999999999994
David Fairman,4.24,3.9200000000000004,-0.31999999999999984
Maximiliano Contenti,6.220000000000001,5.9,-0.3200000000000003
Wagner de Assis,6.4,6.08,-0.3200000000000003
Weifeng Deng,5.8,5.4799999999999995,-0.3200000000000003
Mohammed Ali Naqvi,7.720000000000001,7.4,-0.3200000000000003
Giorgos Panousopoulos,5.82,5.5,-0.3200000000000003
Philippe Guillard,5.7,5.38,-0.3200000000000003
Carsten Myllerup,5.7,5.38,-0.3200000000000003
Sergio Caballero,6.32,6.0,-0.3200000000000003
Greg Kiefer,4.720000000000001,4.4,-0.3200000000000003
Hong Khaou,6.32,6.0,-0.3200000000000003
Chava Cartas,5.4799999999999995,5.159999999999999,-0.3200000000000003
Alex Richanbach,5.5200000000000005,5.2,-0.3200000000000003
Michael Collins,7.6,7.279999999999999,-0.3200000000000003
John Edginton,7.5200000000000005,7.2,-0.3200000000000003
Adrian Carr,4.5,4.18,-0.3200000000000003
Alejandro G. Alegre,5.3,4.9799999999999995,-0.3200000000000003
Seung-wook Moon,6.4,6.08,-0.3200000000000003
Ben Shelton,6.12,5.8,-0.3200000000000003
Stephen Nomura Schible,7.6,7.279999999999999,-0.3200000000000003
Pere Portabella,6.62,6.3,-0.3200000000000003
Kôbun Shizuno,6.8,6.4799999999999995,-0.3200000000000003
Michael Bartlett,6.0200000000000005,5.7,-0.3200000000000003
Nam Dae-joong,6.5200000000000005,6.2,-0.3200000000000003
Julie Delpy,6.32,6.0,-0.3200000000000003
Jorge Riquelme Serrano,5.92,5.6,-0.3200000000000003
Kenneth Bi,6.5,6.18,-0.3200000000000003
Kyzza Terrazas,5.92,5.6,-0.3200000000000003
Bruno Podalydès,6.82,6.5,-0.3200000000000003
Nicholas de Pencier,6.42,6.1,-0.3200000000000003
David Mackay,6.0200000000000005,5.7,-0.3200000000000003
David White,6.220000000000001,5.9,-0.3200000000000003
Kirk Bowman,4.720000000000001,4.4,-0.3200000000000003
Oles Yanchuk,7.4,7.08,-0.3200000000000003
William Peter Blatty,6.82,6.5,-0.3200000000000003
Sameh Abdulaziz,4.58,4.26,-0.3200000000000003
Morshedul Islam,8.32,8.0,-0.3200000000000003
Harry Macqueen,7.220000000000001,6.9,-0.3200000000000003
Thom Andersen,7.8,7.4799999999999995,-0.3200000000000003
Parkman Wong,6.2,5.88,-0.3200000000000003
Brendan Muldowney,6.220000000000001,5.9,-0.3200000000000003
Colin Teague,4.82,4.5,-0.3200000000000003
Eva Mulvad,7.1,6.779999999999999,-0.3200000000000003
Aleksandr Veledinskiy,6.3,5.9799999999999995,-0.3200000000000003
LazRael Lison,4.12,3.8,-0.3200000000000003
Kiefer Liu,5.08,4.76,-0.3200000000000003
João Moreira Salles,7.62,7.3,-0.3200000000000003
Bady Minck,8.040000000000001,7.720000000000001,-0.3200000000000003
Thomas Meadmore,6.92,6.6,-0.3200000000000003
Van Maximilian Rodriguez Carlson,6.720000000000001,6.4,-0.3200000000000003
Marcus Baldini,6.2,5.88,-0.3200000000000003
Cláudia Varejão,6.9,6.58,-0.3200000000000003
Matthew Kohnen,5.7,5.38,-0.3200000000000003
Rigoberto Pérezcano,7.24,6.92,-0.3200000000000003
John Downer,8.1,7.779999999999999,-0.3200000000000003
Jai-hong Juhn,6.5,6.18,-0.3200000000000003
Max Barbakow,7.720000000000001,7.4,-0.3200000000000003
Chris Bell,7.5,7.18,-0.3200000000000003
S. Narayan,7.160000000000001,6.840000000000001,-0.3200000000000003
Áron Mátyássy,6.12,5.8,-0.3200000000000003
Richard Lanni,7.220000000000001,6.9,-0.3200000000000003
Sydney Freeland,6.32,6.0,-0.3200000000000003
James Cummins,5.6,5.279999999999999,-0.3200000000000003
Dzintars Dreibergs,7.5200000000000005,7.2,-0.3200000000000003
Vinko Moderndorfer,6.4,6.08,-0.3200000000000003
Shin'ichirô Ueda,6.82,6.5,-0.3200000000000003
Lola Randl,6.2,5.88,-0.3200000000000003
Vicky Wight,6.42,6.1,-0.3200000000000003
Zacharias Kunuk,7.4,7.08,-0.3200000000000003
Danny Ben-Moshe,7.659999999999999,7.32,-0.33999999999999897
Kazuya Shiraishi,6.56,6.220000000000001,-0.33999999999999897
Naoki Segi,6.859999999999999,6.5200000000000005,-0.33999999999999897
Sergei Ovcharov,6.959999999999999,6.62,-0.33999999999999897
Goutam Ghose,7.959999999999999,7.62,-0.33999999999999897
Mike Ott,6.88,6.540000000000001,-0.33999999999999897
Johannes Holzhausen,6.76,6.42,-0.33999999999999986
Marcus O. Rosenmüller,6.14,5.8,-0.33999999999999986
Jesús Franco,3.7,3.3600000000000003,-0.33999999999999986
Pierre Jolivet,6.14,5.8,-0.33999999999999986
Juan Pinzás,5.619999999999999,5.279999999999999,-0.33999999999999986
Ben Hozie,6.24,5.9,-0.33999999999999986
Çagan Irmak,6.12,5.78,-0.33999999999999986
Minoru Kawasaki,5.9799999999999995,5.64,-0.33999999999999986
Satoshi Nishimura,7.4,7.0600000000000005,-0.33999999999999986
Alex Ross Perry,6.34,6.0,-0.33999999999999986
Terry Cunningham,4.6,4.26,-0.33999999999999986
Franco Battiato,5.9,5.5600000000000005,-0.33999999999999986
Caleb Hystad,5.14,4.8,-0.33999999999999986
Jérôme Enrico,6.279999999999999,5.9399999999999995,-0.33999999999999986
Ralph E. Portillo,3.9799999999999995,3.6399999999999997,-0.33999999999999986
Markus Imboden,6.04,5.7,-0.33999999999999986
Roman Prygunov,4.54,4.2,-0.33999999999999986
Jon Jost,6.68,6.34,-0.33999999999999986
Akio Nishizawa,6.74,6.4,-0.33999999999999986
Pavel Khvaleev,4.64,4.3,-0.33999999999999986
Andrés Waissbluth,5.779999999999999,5.4399999999999995,-0.33999999999999986
Giuliano Montaldo,6.4399999999999995,6.1,-0.33999999999999986
Shakti Soundar Rajan,6.14,5.8,-0.33999999999999986
M. Padmakumar,5.64,5.3,-0.33999999999999986
Ivan Tscherkelov,6.76,6.42,-0.33999999999999986
Tung Cho 'Joe' Cheung,6.34,6.0,-0.33999999999999986
Lionel Bailliu,6.1,5.76,-0.33999999999999986
Diogo Morgado,4.24,3.9,-0.3400000000000003
Andreas Kleinert,6.9,6.56,-0.34000000000000075
Jean-Charles Fitoussi,6.94,6.6,-0.34000000000000075
Raul Inglis,5.140000000000001,4.8,-0.34000000000000075
Larry Fessenden,5.840000000000001,5.5,-0.34000000000000075
Moufida Tlatli,7.4,7.06,-0.34000000000000075
Akan Satayev,6.540000000000001,6.2,-0.34000000000000075
Nishikant Kamat,7.62,7.279999999999999,-0.34000000000000075
Jessica Hausner,6.140000000000001,5.8,-0.34000000000000075
Eyal Sivan,8.040000000000001,7.7,-0.34000000000000075
Adrian Sitaru,7.0,6.659999999999999,-0.34000000000000075
Christiaan Olwagen,7.340000000000001,7.0,-0.34000000000000075
Uro Q. Dela Cruz,6.720000000000001,6.38,-0.34000000000000075
Laya Yourgou,5.44,5.1,-0.34000000000000075
Andres Veiel,7.140000000000001,6.8,-0.34000000000000075
C. Martín Ferrera,5.62,5.279999999999999,-0.34000000000000075
Nicolas Entel,7.540000000000001,7.2,-0.34000000000000075
Jan Schmidt-Garre,7.140000000000001,6.8,-0.34000000000000075
Sathyan Anthikad,8.040000000000001,7.7,-0.34000000000000075
Levent Semerci,8.0,7.659999999999999,-0.34000000000000075
Alina Gorlova,7.44,7.1,-0.34000000000000075
Mandeep Kumar,7.0200000000000005,6.68,-0.34000000000000075
Boris Paval Conen,6.340000000000001,6.0,-0.34000000000000075
Shigeaki Kubo,6.44,6.1,-0.34000000000000075
Ibtisam Mara'ana,8.14,7.8,-0.34000000000000075
Sebastián Schindel,7.040000000000001,6.7,-0.34000000000000075
Rahul Dholakia,6.94,6.6,-0.34000000000000075
Naresh Malhotra,5.9,5.56,-0.34000000000000075
Nick Lang,8.2,7.840000000000001,-0.35999999999999854
Stefano Pasetto,6.76,6.4,-0.35999999999999943
Rhiannon Bannenberg,5.859999999999999,5.5,-0.35999999999999943
Maurice Smith,5.1,4.74,-0.35999999999999943
Anthony Bawn,4.959999999999999,4.6,-0.35999999999999943
Gemma Atwal,6.959999999999999,6.6,-0.35999999999999943
Jason Priestley,7.06,6.7,-0.35999999999999943
Alexandra Shiva,7.26,6.9,-0.35999999999999943
Philippe Calderon,7.4,7.040000000000001,-0.35999999999999943
Kirill Pletnyov,5.859999999999999,5.5,-0.35999999999999943
Bernard Émond,6.74,6.380000000000001,-0.35999999999999943
Pavo Marinkovic,6.659999999999999,6.3,-0.35999999999999943
David Fisher,7.26,6.9,-0.35999999999999943
Dominique Choisy,6.76,6.4,-0.35999999999999943
Azfar Jafri,5.659999999999999,5.3,-0.35999999999999943
Inigo Westmeier,7.2,6.840000000000001,-0.35999999999999943
Chun-Ku Lu,5.4799999999999995,5.12,-0.35999999999999943
Patrick Wang,7.1,6.74,-0.35999999999999943
Szabolcs Hajdu,6.859999999999999,6.5,-0.35999999999999943
Nik Fackler,7.1,6.74,-0.35999999999999943
Justin Krook,6.859999999999999,6.5,-0.35999999999999943
Selma Dell'Olio,7.06,6.7,-0.35999999999999943
Valentina Pedicini,6.159999999999999,5.8,-0.35999999999999943
Gor Kirakosian,7.359999999999999,7.0,-0.35999999999999943
Kon-Man Cheung,5.4799999999999995,5.12,-0.35999999999999943
Peter Pau,4.959999999999999,4.6,-0.35999999999999943
Valentyn Vasyanovych,7.26,6.9,-0.35999999999999943
Cody Clarke,5.58,5.220000000000001,-0.35999999999999943
Julien Faraut,7.06,6.7,-0.35999999999999943
Danny Garcia,6.68,6.32,-0.35999999999999943
Mor Loushy,7.18,6.82,-0.35999999999999943
Shimit Amin,7.859999999999999,7.5,-0.35999999999999943
Emmanuel Carrère,6.959999999999999,6.6,-0.35999999999999943
Konstantin Khudyakov,5.26,4.9,-0.35999999999999943
Jae-ho Park,5.659999999999999,5.3,-0.35999999999999943
Maria Clara Escobar,5.659999999999999,5.3,-0.35999999999999943
Petr Lom,7.8,7.44,-0.35999999999999943
Diane Bell,5.459999999999999,5.1,-0.35999999999999943
Jean-Loup Hubert,6.1,5.74,-0.35999999999999943
Marcus Mizelle,5.26,4.9,-0.35999999999999943
Ben Hopkins,6.9,6.540000000000001,-0.35999999999999943
Ki-Seon Hong,6.26,5.9,-0.35999999999999943
Marcin Wrona,6.459999999999999,6.1,-0.35999999999999943
Jon Blair,8.1,7.74,-0.35999999999999943
Mirjam von Arx,6.26,5.9,-0.35999999999999943
Claude Fournier,5.76,5.4,-0.35999999999999943
Hwang Dong-hyuk,7.159999999999999,6.8,-0.35999999999999943
Jason Krawczyk,6.659999999999999,6.3,-0.35999999999999943
Avi Mograbi,6.859999999999999,6.5,-0.35999999999999943
Daniele Misischia,5.76,5.4,-0.35999999999999943
Katsuhito Ishii,6.659999999999999,6.3,-0.35999999999999943
Fernando Muraca,6.959999999999999,6.6,-0.35999999999999943
Dana Budisavljevic,7.76,7.4,-0.35999999999999943
Huayang Fu,4.14,3.78,-0.3599999999999999
A.K. Strom,3.46,3.1,-0.3599999999999999
Peter Maris,4.3,3.94,-0.3599999999999999
Károly Makk,6.36,6.0,-0.3600000000000003
David Carreras,5.4,5.04,-0.3600000000000003
Jon Moritsugu,6.5200000000000005,6.16,-0.3600000000000003
Vladimír Drha,5.24,4.88,-0.3600000000000003
Claudio Sestieri,5.5600000000000005,5.2,-0.3600000000000003
Simon Verhoeven,6.0600000000000005,5.7,-0.3600000000000003
Beda Docampo Feijóo,5.9,5.54,-0.3600000000000003
Alfredo Rodriguez de Villa,5.74,5.38,-0.3600000000000003
Nurtas Adambay,6.3,5.9399999999999995,-0.3600000000000003
Roberto Artiagoitía,4.36,4.0,-0.3600000000000003
Elliot Hegarty,6.16,5.8,-0.3600000000000003
Simona Izzo,5.4,5.04,-0.3600000000000003
Miguel Albaladejo,6.7,6.34,-0.3600000000000003
William Burke,4.8,4.4399999999999995,-0.3600000000000003
Todd Sheets,4.32,3.96,-0.3600000000000003
Ping Lumpraploeng,5.66,5.3,-0.3600000000000003
Romed Wyder,6.640000000000001,6.28,-0.3600000000000003
Anthony Hickox,5.46,5.1,-0.3600000000000003
Giovanni Veronesi,5.92,5.56,-0.3600000000000003
Gerard Damiano,6.0600000000000005,5.7,-0.3600000000000003
Ernest Abdyjaparov,6.94,6.58,-0.3600000000000003
John Hau,5.24,4.88,-0.3600000000000003
Troy Miller,5.4,5.04,-0.3600000000000003
Grant Austin Waldman,4.7,4.34,-0.3600000000000003
Rudi Van Den Bossche,5.14,4.779999999999999,-0.3600000000000003
Antonello Grimaldi,5.720000000000001,5.36,-0.3600000000000003
Anne Giafferi,5.96,5.6,-0.3600000000000003
Darrell Roodt,5.66,5.3,-0.3600000000000003
Gabriel Axel,5.4,5.04,-0.3600000000000003
Dimitris Koutsiabasakos,7.640000000000001,7.279999999999999,-0.3600000000000012
Rosshan Andrrews,7.220000000000001,6.859999999999999,-0.3600000000000012
Suzuki Matsuo,6.540000000000001,6.18,-0.3600000000000012
Barak Heymann,7.779999999999999,7.4,-0.379999999999999
Ed Gass-Donnelly,5.779999999999999,5.4,-0.379999999999999
Eloy Enciso,6.279999999999999,5.9,-0.379999999999999
Kongdej Jaturanrasamee,7.279999999999999,6.9,-0.379999999999999
Richard W. Munchkin,4.779999999999999,4.4,-0.379999999999999
Tyler Russell,4.779999999999999,4.4,-0.379999999999999
