Director,First Average Rating,Last Average Rating,Career Progression Rating
Mark Polonia,2.912,2.6,-0.31199999999999983
Bruno Podalydès,6.596,6.284,-0.3120000000000003
Alek Keshishian,6.412000000000001,6.1,-0.31200000000000117
Laurent Bouhnik,5.747999999999999,5.432,-0.31599999999999895
Hisayasu Satô,5.796,5.48,-0.31599999999999984
Luca Bercovici,4.768,4.452,-0.31599999999999984
Scott Wiper,5.776,5.46,-0.31599999999999984
Christian Vincent,6.86,6.544,-0.3160000000000007
Colin Trevorrow,6.916,6.6,-0.3160000000000007
Hugh Wilson,6.208000000000001,5.892,-0.3160000000000007
Hanung Bramantyo,6.72,6.4,-0.3199999999999994
Mark Griffiths,5.56,5.24,-0.3199999999999994
Klaus Härö,7.28,6.96,-0.3200000000000003
Jayro Bustamante,6.92,6.6,-0.3200000000000003
Jean-Claude La Marre,3.9160000000000004,3.596,-0.3200000000000003
Rizal Mantovani,5.44,5.12,-0.3200000000000003
Marc Munden,5.92,5.6,-0.3200000000000003
Sanjay Leela Bhansali,7.44,7.12,-0.3200000000000003
Marco Mak,5.568,5.244,-0.32399999999999984
Nicolas Vanier,6.856,6.532,-0.32399999999999984
Carl Franklin,6.787999999999999,6.4639999999999995,-0.32399999999999984
Ken Scott,7.124,6.8,-0.32399999999999984
Eric Red,5.724,5.4,-0.32399999999999984
José Luis Guerín,7.196000000000001,6.872000000000001,-0.32399999999999984
Andrew Stevens,4.448,4.124,-0.32400000000000073
Michael Showalter,6.5360000000000005,6.212,-0.32400000000000073
Junji Shimizu,6.708000000000001,6.3839999999999995,-0.3240000000000016
Karen Moncrieff,6.6,6.272,-0.3279999999999994
Phillip J. Roth,3.656,3.3280000000000003,-0.32799999999999985
Jon Knautz,5.756,5.428,-0.3280000000000003
Christian Schwochow,6.952000000000001,6.624,-0.3280000000000012
Terry Miles,5.18,4.848,-0.33199999999999985
Kasi Lemmons,7.032,6.7,-0.33199999999999985
Ryûichi Hiroki,6.1,5.768,-0.33199999999999985
Mary Lambert,4.988,4.656,-0.33200000000000074
Nick Cassavetes,6.332000000000001,6.0,-0.33200000000000074
Icíar Bollaín,6.892,6.56,-0.33200000000000074
Jill Sprecher,6.791999999999999,6.456,-0.3359999999999985
Michele Placido,6.212000000000001,5.876,-0.3360000000000003
Nonzee Nimibutr,6.287999999999999,5.951999999999999,-0.3360000000000003
Sergio Castellitto,6.952000000000001,6.6160000000000005,-0.3360000000000003
Jim Abrahams,5.836,5.5,-0.3360000000000003
Daniel Roby,6.54,6.2,-0.33999999999999986
Hans-Christian Schmid,7.0360000000000005,6.696000000000001,-0.33999999999999986
Jaime Humberto Hermosillo,6.336,5.996,-0.33999999999999986
Brandon Slagle,3.54,3.2,-0.33999999999999986
Robert Budreau,6.44,6.1,-0.34000000000000075
Christian Petzold,6.94,6.6,-0.34000000000000075
Stephen Reynolds,5.284,4.94,-0.3439999999999994
Steve Bendelack,6.244,5.9,-0.3439999999999994
Marion Vernoux,6.416,6.072,-0.3440000000000003
Karim Dridi,6.084,5.736000000000001,-0.347999999999999
Fred Cavayé,7.075999999999999,6.728,-0.347999999999999
Jaume Balagueró,5.72,5.372000000000001,-0.347999999999999
Mark Atkins,3.3440000000000003,2.9960000000000004,-0.34799999999999986
Rajkumar Hirani,8.068,7.72,-0.34799999999999986
Pascal Chaumeil,6.7,6.352,-0.34799999999999986
Manuel Martín Cuenca,6.728000000000001,6.38,-0.34800000000000075
Sammo Kam-Bo Hung,6.472,6.124,-0.34800000000000075
Stéphane Robelin,6.648000000000001,6.3,-0.34800000000000075
Émile Gaudreault,6.444,6.0920000000000005,-0.3519999999999994
Bille Woodruff,5.3,4.948,-0.3519999999999994
Don McKellar,6.968,6.6160000000000005,-0.3519999999999994
James D.R. Hickox,4.3,3.948,-0.35199999999999987
Reed Morano,5.752000000000001,5.4,-0.3520000000000003
Steve Buscemi,7.08,6.728,-0.3520000000000003
Corin Hardy,5.652,5.3,-0.3520000000000003
Ye Lou,7.072,6.72,-0.3520000000000003
Darrell Roodt,5.404,5.052,-0.3520000000000003
Isao Yukisada,6.848000000000001,6.496,-0.3520000000000003
Stanley Tucci,6.507999999999999,6.152,-0.355999999999999
Rob Schmidt,5.808,5.452000000000001,-0.355999999999999
Benito Zambrano,7.404,7.048000000000001,-0.355999999999999
Walter Salles,6.707999999999999,6.352,-0.355999999999999
Ira Sachs,5.911999999999999,5.556,-0.355999999999999
Tom Shell,5.02,4.664,-0.35599999999999987
Aktan Arym Kubat,6.708000000000001,6.352,-0.35600000000000076
Janus Metz,7.26,6.9,-0.35999999999999943
Paul W.S. Anderson,5.56,5.2,-0.35999999999999943
Pascale Ferran,6.627999999999999,6.268,-0.35999999999999943
Daming Chen,5.788,5.428000000000001,-0.35999999999999943
Bennett Miller,7.36,7.0,-0.3600000000000003
Terence H. Winkless,4.664,4.303999999999999,-0.3600000000000003
Gianni Di Gregorio,6.78,6.42,-0.3600000000000003
Richard W. Munchkin,4.756,4.396,-0.3600000000000003
Nash Edgerton,6.46,6.1,-0.3600000000000003
Justine Triet,6.263999999999999,5.9,-0.363999999999999
David Worth,4.715999999999999,4.352,-0.363999999999999
Ole Christian Madsen,6.44,6.0760000000000005,-0.3639999999999999
Jim Wynorski,4.624,4.26,-0.3639999999999999
Cathy Yan,6.4639999999999995,6.1,-0.3639999999999999
Goran Paskaljevic,7.176,6.812,-0.3639999999999999
Jeff Nichols,7.172,6.808,-0.3639999999999999
Jordan Hill,4.772,4.408,-0.3639999999999999
Sabu,7.08,6.716,-0.3639999999999999
Gabriel Aghion,5.496,5.132,-0.36400000000000077
Mark Lamprell,5.984,5.6160000000000005,-0.36799999999999944
Tetsuya Nakashima,7.024,6.656000000000001,-0.36799999999999944
Im Kwon-taek,6.751999999999999,6.3839999999999995,-0.36799999999999944
Marcus Dunstan,6.3,5.9319999999999995,-0.3680000000000003
Sathyan Anthikad,7.216,6.848,-0.3680000000000003
Aleksandr Kott,7.236000000000001,6.867999999999999,-0.3680000000000012
Carlo Verdone,6.24,5.867999999999999,-0.3720000000000008
Azazel Jacobs,6.276,5.9,-0.37599999999999945
Hector Babenco,6.752000000000001,6.376,-0.37600000000000033
Cristian Mungiu,7.676,7.3,-0.37600000000000033
Michael Landon Jr.,6.432,6.056,-0.37600000000000033
Elliott Lester,5.98,5.604,-0.37600000000000033
Yoshihiro Fukagawa,6.308000000000001,5.932,-0.37600000000000033
Rebecca Zlotowski,5.976,5.6,-0.37600000000000033
Brian Skiba,4.228,3.8480000000000003,-0.37999999999999945
Alan Taylor,6.68,6.3,-0.3799999999999999
Deran Sarafian,5.7,5.32,-0.3799999999999999
Andrew Bujalski,6.3839999999999995,6.004,-0.3799999999999999
Nobuhiro Yamashita,6.836,6.456,-0.3799999999999999
Florent-Emilio Siri,6.5120000000000005,6.132000000000001,-0.3799999999999999
Pablo Trapero,6.803999999999999,6.4239999999999995,-0.3799999999999999
Greydon Clark,3.72,3.34,-0.38000000000000034
Robert Lieberman,5.9,5.52,-0.3800000000000008
Shinji Aramaki,6.9,6.52,-0.3800000000000008
Alan Rudolph,5.724,5.343999999999999,-0.3800000000000008
Jonathan Sobol,6.3,5.916,-0.38399999999999945
Bill Bennett,5.72,5.336,-0.38399999999999945
Yesim Ustaoglu,6.787999999999999,6.404,-0.38399999999999945
Lucrecia Martel,7.068,6.684,-0.38399999999999945
Claude Miller,6.484,6.1,-0.38400000000000034
Benedek Fliegauf,6.7,6.316,-0.38400000000000034
Francesca Archibugi,6.468,6.084,-0.38400000000000034
Kim Nguyen,6.587999999999999,6.2,-0.387999999999999
Peter Maris,4.26,3.872,-0.3879999999999999
Chris Smith,7.62,7.232,-0.3879999999999999
Tony Randel,5.1160000000000005,4.728,-0.3880000000000008
Gerardo Herrero,5.892,5.504,-0.3880000000000008
Kang Hyeong-cheol,7.496,7.108,-0.3880000000000008
Florian Gallenberger,7.343999999999999,6.952000000000001,-0.39199999999999857
Alper Mestçi,5.568,5.176,-0.39199999999999946
Stephan Komandarev,7.784,7.392,-0.39199999999999946
Kim Longinotto,7.256,6.864,-0.39200000000000035
Malik Bader,5.936,5.544,-0.39200000000000035
Michael Caton-Jones,6.852,6.46,-0.39200000000000035
André Téchiné,6.84,6.4479999999999995,-0.39200000000000035
Todd Strauss-Schulson,6.292000000000001,5.9,-0.39200000000000035
Quan'an Wang,7.064,6.672,-0.39200000000000035
Simon Verhoeven,5.992000000000001,5.6,-0.39200000000000124
Tony Bill,6.896,6.5,-0.3959999999999999
Strathford Hamilton,4.672,4.276,-0.3959999999999999
Mikkel Nørgaard,7.144,6.747999999999999,-0.3960000000000008
Jack Neo,6.627999999999999,6.228,-0.39999999999999947
Claude Sautet,7.6,7.2,-0.39999999999999947
Michael Sucsy,6.8,6.4,-0.39999999999999947
Na Hong-jin,7.8,7.4,-0.39999999999999947
Jordan Vogt-Roberts,7.1,6.7,-0.39999999999999947
John Crowley,6.8,6.4,-0.39999999999999947
Charles Shyer,6.6,6.2,-0.39999999999999947
Dean Israelite,6.3,5.9,-0.39999999999999947
Joe Wright,7.8,7.4,-0.39999999999999947
Camille Delamarre,5.6,5.2,-0.39999999999999947
Milos Forman,7.3,6.9,-0.39999999999999947
Lorene Scafaria,6.7,6.3,-0.40000000000000036
Fede Alvarez,6.5,6.1,-0.40000000000000036
Derrick Borte,6.4,6.0,-0.40000000000000036
Ben Wheatley,6.4,6.0,-0.40000000000000036
Jake Szymanski,6.0,5.6,-0.40000000000000036
Jordan Barker,4.92,4.52,-0.40000000000000036
Francis Lawrence,7.0,6.6,-0.40000000000000036
Kevin Hooks,5.9,5.5,-0.40000000000000036
James Watkins,6.7,6.3,-0.40000000000000036
Brian Goodman,6.5,6.1,-0.40000000000000036
Serge Rodnunsky,4.496,4.096,-0.40000000000000036
Steven Quale,5.9,5.5,-0.40000000000000036
Jonas Åkerlund,6.7,6.3,-0.40000000000000036
Lukas Moodysson,7.5,7.1,-0.40000000000000036
Marc Levin,7.148,6.747999999999999,-0.40000000000000036
Paul Verhoeven,7.5,7.1,-0.40000000000000036
Tim Hill,6.2,5.796,-0.4039999999999999
Kevin Macdonald,7.704,7.3,-0.4039999999999999
Joshua Michael Stern,6.404,6.0,-0.4039999999999999
Sergio Martino,4.904,4.5,-0.4039999999999999
Álvaro Fernández Armero,5.667999999999999,5.26,-0.4079999999999995
Ekachai Uekrongtham,5.984,5.575999999999999,-0.40800000000000125
Asghar Farhadi,7.311999999999999,6.9,-0.41199999999999903
Peter Strickland,6.648,6.236000000000001,-0.41199999999999903
Claude Berri,7.068,6.656000000000001,-0.41199999999999903
Aurelio Grimaldi,6.367999999999999,5.956,-0.41199999999999903
William Kaufman,5.7,5.288,-0.4119999999999999
Matteo Garrone,6.712000000000001,6.3,-0.4120000000000008
John Pogue,5.2,4.787999999999999,-0.4120000000000008
Gerardo Olivares,6.763999999999999,6.348000000000001,-0.4159999999999986
Isaac Ezban,6.236000000000001,5.82,-0.41600000000000037
Kai-Ming Lai,5.667999999999999,5.248000000000001,-0.41999999999999815
Riri Riza,7.52,7.1,-0.41999999999999993
Raoul Peck,7.02,6.6,-0.41999999999999993
Zhangke Jia,7.132000000000001,6.712000000000001,-0.41999999999999993
Duwayne Dunham,6.9,6.48,-0.41999999999999993
Joko Anwar,6.824,6.4,-0.4239999999999995
Johnny Martin,5.296,4.872,-0.4240000000000004
Tomás Svoboda,5.024,4.6,-0.4240000000000004
Alex Ross Perry,6.367999999999999,5.94,-0.42799999999999905
Mark Jones,4.8,4.372,-0.42799999999999994
Whit Stillman,6.828,6.4,-0.42799999999999994
Simon Staho,6.216,5.787999999999999,-0.4280000000000008
Arnaud Desplechin,6.507999999999999,6.0760000000000005,-0.4319999999999986
Thomas Imbach,5.92,5.488,-0.4319999999999995
Bent Hamer,6.66,6.228,-0.4320000000000004
Hajime Hashimoto,5.9639999999999995,5.528,-0.43599999999999994
Tamra Davis,5.64,5.204,-0.43599999999999994
Nick Lyon,4.0760000000000005,3.64,-0.4360000000000004
Gareth Evans,6.736000000000001,6.3,-0.43600000000000083
Rodrigo Sorogoyen,7.1,6.66,-0.4399999999999995
Denis Chernov,5.84,5.4,-0.4399999999999995
Xiaogang Feng,6.8839999999999995,6.444,-0.4399999999999995
Mamoru Hosoda,7.44,7.0,-0.4400000000000004
Jody Hill,6.04,5.596,-0.44399999999999995
Eric Weston,4.584,4.14,-0.44399999999999995
Vivian Naefe,6.0360000000000005,5.5920000000000005,-0.44399999999999995
Jamie Blanks,5.6,5.155999999999999,-0.44400000000000084
Gary Wang,5.247999999999999,4.8,-0.4479999999999995
Gabriel Mascaro,6.744,6.296,-0.4479999999999995
Curtis Hanson,6.348,5.9,-0.4479999999999995
Alessandro D'Alatri,6.436,5.9879999999999995,-0.4480000000000004
Jayaraj,6.672000000000001,6.224,-0.4480000000000004
Jason Paul Laxamana,6.784,6.332000000000001,-0.45199999999999907
Michel Ocelot,7.263999999999999,6.812,-0.45199999999999907
Rémi Bezançon,7.151999999999999,6.7,-0.45199999999999907
Julien Leclercq,5.68,5.228000000000001,-0.45199999999999907
John Flynn,6.1,5.648,-0.45199999999999996
Theodoros Angelopoulos,7.5120000000000005,7.06,-0.45200000000000085
Francesca Comencini,6.4,5.9479999999999995,-0.45200000000000085
Maïwenn,6.596,6.14,-0.4560000000000004
Daniel Burman,6.364,5.9079999999999995,-0.4560000000000004
Alan Shapiro,5.8,5.34,-0.45999999999999996
Deepa Mehta,6.327999999999999,5.867999999999999,-0.45999999999999996
Ned Benson,6.852,6.392,-0.45999999999999996
Shûichi Okita,7.188,6.728,-0.45999999999999996
Yves Angelo,6.76,6.296,-0.4639999999999995
Robert Altman,7.164,6.7,-0.4639999999999995
Louis Leterrier,6.664,6.2,-0.4639999999999995
Michael Tiddes,5.0,4.5360000000000005,-0.4639999999999995
Rakeysh Omprakash Mehra,7.64,7.175999999999999,-0.4640000000000004
Aleksandr Sokurov,7.056,6.592,-0.4640000000000004
Paul Dugdale,7.3,6.832000000000001,-0.4679999999999991
Sven Taddicken,6.888,6.42,-0.46799999999999997
James Ivory,6.824,6.356,-0.46799999999999997
Patricia Rozema,6.44,5.968,-0.4720000000000004
Robert Townsend,5.936,5.4639999999999995,-0.4720000000000004
Todd Graff,6.247999999999999,5.772,-0.4759999999999991
James Snider,3.812,3.3360000000000003,-0.47599999999999953
Wai-Man Yip,5.4879999999999995,5.012,-0.476
Alexs Stadermann,6.0760000000000005,5.6,-0.47600000000000087
Gavin Wilding,4.592,4.112,-0.47999999999999954
Gerard McMurray,5.68,5.2,-0.47999999999999954
Eran Creevy,6.18,5.7,-0.47999999999999954
Sebastián Cordero,6.88,6.4,-0.47999999999999954
Craig Johnson,6.68,6.2,-0.47999999999999954
Andrzej Zulawski,6.124,5.644,-0.47999999999999954
Aleksi Mäkelä,6.256,5.776,-0.4800000000000004
Peter Sollett,7.08,6.6,-0.4800000000000004
Clive Barker,6.48,6.0,-0.4800000000000004
Aman Chang,4.88,4.396,-0.484
Adam Gierasch,4.928,4.444,-0.484
Gaby Dellal,6.484,6.0,-0.484
Marc Webb,7.7,7.216,-0.484
Lav Diaz,7.044,6.56,-0.484
Brett Leonard,5.4,4.9159999999999995,-0.4840000000000009
Ben Sombogaart,6.6160000000000005,6.132,-0.4840000000000009
Christopher Smith,5.6,5.112,-0.48799999999999955
Gordon Chan,6.5360000000000005,6.047999999999999,-0.4880000000000013
Paolo Virzì,6.688,6.196000000000001,-0.4919999999999991
Robert Guédiguian,6.9239999999999995,6.432,-0.4919999999999991
Ella Lemhagen,5.704,5.212000000000001,-0.4919999999999991
Naoto Kumazawa,6.88,6.388,-0.492
Hanno Olderdissen,6.092,5.6,-0.492
Pupi Avati,6.308,5.816,-0.492
Jean-Luc Godard,6.676,6.184,-0.492
Evan Tramel,5.0360000000000005,4.544,-0.4920000000000009
Cate Shortland,6.796,6.3,-0.49600000000000044
William Nicholson,7.2,6.7,-0.5
Michael Haneke,7.1,6.6,-0.5
John Carpenter,6.0,5.5,-0.5
Bart Layton,7.5,7.0,-0.5
RZA,5.4,4.9,-0.5
Joss Whedon,7.8,7.3,-0.5
Nicholas Hytner,7.2,6.7,-0.5
Justin Chadwick,6.7,6.2,-0.5
Scott Frank,7.0,6.5,-0.5
Mark Williams,6.5,6.0,-0.5
Daniel Lee,5.976,5.476,-0.5
Warren Beatty,6.2,5.7,-0.5
Stuart Hazeldine,6.8,6.3,-0.5
Richard Loncraine,7.3,6.8,-0.5
Sean Durkin,6.8,6.3,-0.5
Liam O'Donnell,5.3,4.8,-0.5
Bille August,7.7,7.2,-0.5
Ernesto Díaz Espinoza,5.868,5.368,-0.5
J.J. Abrams,6.9,6.4,-0.5
Wes Ball,6.8,6.3,-0.5
David Gordon Green,7.0,6.5,-0.5
David Lam,6.087999999999999,5.587999999999999,-0.5
Danny Boyle,7.3,6.8,-0.5
Gina Prince-Bythewood,7.2,6.7,-0.5
Rob Marshall,7.2,6.7,-0.5
Alice Wu,7.4,6.9,-0.5
Imanol Uribe,6.504,6.0,-0.5039999999999996
Peter Chelsom,6.904,6.4,-0.5039999999999996
Q. Allan Brocka,6.24,5.736000000000001,-0.5039999999999996
Kore-eda Hirokazu,7.004,6.5,-0.5039999999999996
Yilmaz Erdogan,7.02,6.516,-0.5039999999999996
Morgan J. Freeman,6.0920000000000005,5.587999999999999,-0.5040000000000013
Philip Ridley,6.376,5.868,-0.508
Andreas Dresen,7.224,6.716,-0.508
Majid Majidi,7.56,7.052,-0.508
Amma Asante,7.18,6.672,-0.508
Woody Allen,6.608,6.1,-0.508
Stefano Mordini,5.812,5.303999999999999,-0.5080000000000009
Rocky Soraya,5.4239999999999995,4.912000000000001,-0.5119999999999987
Sam Irvin,5.343999999999999,4.832,-0.5119999999999996
João César Monteiro,7.144,6.632000000000001,-0.5119999999999996
Tim Fywell,6.608,6.096,-0.5119999999999996
Jane Campion,7.412000000000001,6.9,-0.5120000000000005
Giuseppe Piccioni,6.756,6.244,-0.5120000000000005
Mark Rydell,6.28,5.768,-0.5120000000000005
Peter Greenaway,6.82,6.308,-0.5120000000000005
Grímur Hákonarson,7.0120000000000005,6.5,-0.5120000000000005
Andrés Wood,7.1,6.587999999999999,-0.5120000000000005
Atom Egoyan,6.608,6.0920000000000005,-0.5159999999999991
Emir Kusturica,7.2,6.684,-0.516
Jan Svankmajer,7.36,6.843999999999999,-0.5160000000000009
Craig Mazin,5.22,4.7,-0.5199999999999996
Karen Shakhnazarov,6.64,6.12,-0.5199999999999996
Christopher Cain,5.956,5.436,-0.5200000000000005
Sam Weisman,6.104,5.584,-0.5200000000000005
Mehdi Ben Attia,6.7,6.18,-0.5200000000000005
Sylvain Chomet,7.7,7.18,-0.5200000000000005
Dalibor Matanic,6.3839999999999995,5.86,-0.5239999999999991
Gary Sinyor,5.667999999999999,5.144,-0.5239999999999991
Leon Ding,5.34,4.816,-0.524
Paul Cox,6.684,6.16,-0.524
Guillaume Canet,6.827999999999999,6.303999999999999,-0.524
Zackary Adler,5.324,4.8,-0.524
Yam Laranas,5.656000000000001,5.132000000000001,-0.524
Fraser C. Heston,6.3,5.772,-0.5279999999999996
Shôhei Imamura,7.287999999999999,6.76,-0.5279999999999996
Steve Barron,6.8,6.272,-0.5279999999999996
Daniele Luchetti,6.803999999999999,6.276,-0.5279999999999996
David Jacobson,5.584,5.056,-0.5279999999999996
Kim Dae-seung,6.496,5.968,-0.5280000000000005
Gérard Krawczyk,6.176,5.648,-0.5280000000000005
Patricio Valladares,4.6,4.0680000000000005,-0.5319999999999991
Frédéric Fonteyne,6.944,6.412000000000001,-0.5319999999999991
William Brent Bell,5.232,4.7,-0.532
Rodney Gibbons,5.436,4.904,-0.532
Im Sang-soo,6.1,5.568,-0.532
Rod Daniel,5.532,5.0,-0.532
Paul Leder,5.096,4.564,-0.532
Clara Law,6.996,6.4639999999999995,-0.5320000000000009
Jeff Kanew,5.0120000000000005,4.476,-0.5360000000000005
Liv Ullmann,6.0360000000000005,5.5,-0.5360000000000005
Daniel Alfredson,6.047999999999999,5.508000000000001,-0.5399999999999983
Claude Zidi,6.2,5.66,-0.54
Peter Hewitt,6.3,5.76,-0.54
Ozan Açiktan,6.46,5.92,-0.54
Fausto Brizzi,6.08,5.54,-0.54
Joachim Lafosse,6.688,6.148,-0.54
Barbet Schroeder,7.2,6.66,-0.54
Masayuki Suô,7.48,6.94,-0.54
Haifaa Al-Mansour,7.244,6.7,-0.5439999999999996
Shûsuke Kaneko,6.867999999999999,6.324,-0.5439999999999996
Mathieu Kassovitz,7.22,6.676,-0.5439999999999996
Tony Giglio,4.376,3.832,-0.5440000000000005
Lesli Linka Glatter,6.8,6.248000000000001,-0.5519999999999987
Christian Volckman,6.552,6.0,-0.5519999999999996
Gracia Querejeta,6.312,5.76,-0.5520000000000005
Gianfranco Rosi,7.196000000000001,6.644,-0.5520000000000005
Andy Sidaris,4.352,3.8,-0.5520000000000005
Austin Chick,5.636,5.08,-0.556
Carlo Mazzacurati,7.056,6.5,-0.556
Stefan Schwartz,6.42,5.864,-0.556
Hart Bochner,6.156000000000001,5.6,-0.5560000000000009
Gavin Wiesen,6.5,5.94,-0.5599999999999996
Roland Suso Richter,6.867999999999999,6.308,-0.5599999999999996
Laurent Tirard,6.86,6.3,-0.5600000000000005
Michael Steiner,6.792000000000001,6.231999999999999,-0.5600000000000014
Don Michael Paul,4.6,4.0360000000000005,-0.5639999999999992
Tim Blake Nelson,6.771999999999999,6.207999999999999,-0.5640000000000001
Ludovic Bernard,6.284,5.72,-0.5640000000000001
Hur Jin-ho,7.284,6.72,-0.5640000000000001
Philippe Harel,6.3839999999999995,5.816,-0.5679999999999996
Alex van Warmerdam,7.188,6.62,-0.5679999999999996
Dean DeBlois,7.968,7.4,-0.5679999999999996
Ari Sandel,6.328,5.76,-0.5680000000000005
Annette K. Olesen,6.5760000000000005,6.007999999999999,-0.5680000000000014
Louie Psihoyos,8.4,7.831999999999999,-0.5680000000000014
John Lafia,5.9,5.328,-0.5720000000000001
Julian Richards,5.112,4.54,-0.5720000000000001
Greg Barker,6.94,6.368,-0.5720000000000001
Paolo Sorrentino,7.324,6.748000000000001,-0.5759999999999987
Christian E. Christiansen,5.688,5.112,-0.5759999999999996
Christopher Hampton,6.656000000000001,6.08,-0.5760000000000005
James Cox,6.18,5.6,-0.5800000000000001
Erik Matti,5.944,5.364,-0.5800000000000001
Dwight H. Little,5.9,5.32,-0.5800000000000001
Jalil Lespert,6.16,5.58,-0.5800000000000001
Eduardo Rodriguez,4.984,4.4,-0.5839999999999996
John Dahl,7.0,6.416,-0.5839999999999996
Jay Russell,6.984,6.4,-0.5839999999999996
Justin Kelly,5.6,5.016,-0.5839999999999996
Victor Kossakovsky,7.684,7.1,-0.5840000000000005
Mohamed Hamidi,6.42,5.832000000000001,-0.5879999999999992
Arto Halonen,6.396,5.808000000000001,-0.5879999999999992
Jeff Burr,5.0,4.412,-0.5880000000000001
Wenn V. Deramas,6.127999999999999,5.5360000000000005,-0.5919999999999987
Jacob Estes,6.98,6.388000000000001,-0.5919999999999996
Stanislav Govorukhin,6.988,6.396,-0.5920000000000005
Jan Kounen,6.436,5.843999999999999,-0.5920000000000005
Chris Kraus,7.24,6.644,-0.5960000000000001
Rithy Panh,6.996,6.4,-0.5960000000000001
Montazur Rahman Akbar,6.176,5.58,-0.5960000000000001
David Stoten,6.1160000000000005,5.52,-0.596000000000001
Takeshi Kitano,7.024,6.424000000000001,-0.5999999999999988
Fernando Trueba,6.9639999999999995,6.364,-0.5999999999999996
Kevin Costner,8.0,7.4,-0.5999999999999996
Pierre Morel,7.1,6.5,-0.5999999999999996
Lajos Koltai,7.0,6.4,-0.5999999999999996
Leos Carax,7.6,7.0,-0.5999999999999996
Andy Serkis,7.1,6.5,-0.5999999999999996
Shinji Higuchi,5.468,4.868,-0.5999999999999996
Jerry Zucker,7.1,6.5,-0.5999999999999996
Justin Kurzel,6.6,6.0,-0.5999999999999996
Raja Gosnell,4.6,4.0,-0.5999999999999996
Arie Posin,6.8,6.2,-0.5999999999999996
Matthew Vaughn,7.3,6.7,-0.5999999999999996
J.C. Chandor,7.1,6.5,-0.5999999999999996
Brad Bird,8.1,7.5,-0.5999999999999996
Jafar Panahi,7.6,7.0,-0.5999999999999996
Kevin Reynolds,6.9,6.3,-0.6000000000000005
Seth MacFarlane,6.9,6.3,-0.6000000000000005
Nima Nourizadeh,6.7,6.1,-0.6000000000000005
Tony Gilroy,7.2,6.6,-0.6000000000000005
Joe Cornish,6.7,6.1,-0.6000000000000005
Finn Taylor,6.74,6.14,-0.6000000000000005
Xavier Dolan,7.4,6.8,-0.6000000000000005
Simon Rumley,5.996,5.392,-0.6040000000000001
Malgorzata Szumowska,5.904,5.3,-0.6040000000000001
James Lapine,6.624,6.02,-0.6040000000000001
Yves Simoneau,5.54,4.936,-0.6040000000000001
Emilio Martínez Lázaro,6.192,5.587999999999999,-0.604000000000001
Alex Gibney,7.644,7.0360000000000005,-0.6079999999999997
Mick Davis,6.44,5.832000000000001,-0.6079999999999997
Heywood Gould,5.768,5.16,-0.6079999999999997
Nabil Ayouch,6.9879999999999995,6.376,-0.6119999999999992
Fatih Akin,7.312,6.7,-0.6120000000000001
Tonie Marshall,6.252000000000001,5.64,-0.612000000000001
Brad Silberling,6.2,5.587999999999999,-0.612000000000001
Marion Hänsel,6.707999999999999,6.0920000000000005,-0.6159999999999988
Hany Abu-Assad,7.016,6.4,-0.6159999999999997
Larry Charles,5.972,5.356,-0.6160000000000005
Nils Gaup,6.5,5.8839999999999995,-0.6160000000000005
Francisco J. Lombardi,6.94,6.324,-0.6160000000000005
François Girard,7.1160000000000005,6.5,-0.6160000000000005
Donald Petrie,6.32,5.7,-0.6200000000000001
Chuan Lu,7.08,6.46,-0.6200000000000001
Martin Sulík,7.156000000000001,6.5360000000000005,-0.6200000000000001
Miguel Ángel Vivas,6.18,5.56,-0.6200000000000001
Jim Gillespie,5.8,5.176,-0.6239999999999997
Rob Zombie,6.0,5.376,-0.6239999999999997
Kevin Tenney,5.112,4.488,-0.6239999999999997
Alexandre Coffre,5.636,5.012,-0.6240000000000006
Olivier Assayas,6.5280000000000005,5.9,-0.6280000000000001
Nikolay Khomeriki,6.0360000000000005,5.408,-0.6280000000000001
Jean-Claude Brisseau,6.376,5.747999999999999,-0.628000000000001
Tanit Jitnukul,5.707999999999999,5.0760000000000005,-0.6319999999999988
Richard Pepin,4.76,4.128,-0.6319999999999997
Mohit Suri,6.48,5.848,-0.6320000000000006
Riccardo Milani,6.584,5.948,-0.6359999999999992
Terence Davies,7.0360000000000005,6.4,-0.6360000000000001
Pierre Salvadori,6.84,6.204,-0.6360000000000001
Olivier Marchal,6.736000000000001,6.1,-0.636000000000001
Pablo Berger,7.06,6.42,-0.6399999999999997
Laurent Cantet,7.14,6.5,-0.6399999999999997
Philippe Garrel,6.9,6.26,-0.6400000000000006
Vinko Bresan,7.36,6.72,-0.6400000000000006
Oxide Chun Pang,5.68,5.0360000000000005,-0.6439999999999992
Kim Ki-duk,6.38,5.736000000000001,-0.6439999999999992
Michael McGowan,6.9879999999999995,6.343999999999999,-0.6440000000000001
Yuriy Bykov,7.184,6.54,-0.6440000000000001
Fereydoun Jeyrani,5.5520000000000005,4.908,-0.6440000000000001
Jerzy Skolimowski,6.456,5.812,-0.6440000000000001
David A. Prior,4.0760000000000005,3.432,-0.6440000000000006
Gérard Jugnot,6.132000000000001,5.4879999999999995,-0.644000000000001
Friðrik Þór Friðriksson,7.0,6.352,-0.6479999999999997
George Ratliff,5.851999999999999,5.2,-0.6519999999999992
Brian Trenchard-Smith,5.02,4.368,-0.6519999999999992
Ning Hao,7.044,6.388,-0.6559999999999997
